Date,Open,High,Low,Close,Adj Close,Volume
2014-01-27,88.169998,88.389999,87.360001,87.449997,72.486053,1553400
2014-01-28,87.449997,88.900002,87.309998,88.400002,73.273514,1030800
2014-01-29,87.599998,87.620003,86.339996,87.080002,72.179398,1589400
2014-01-30,88.120003,88.139999,87.360001,87.470001,72.502655,1076200
2014-01-31,86.629997,88.570000,86.410004,88.269997,73.165749,1814500
2014-02-03,88.510002,88.660004,86.070000,86.360001,71.582603,2652800
2014-02-04,86.309998,86.900002,84.389999,85.809998,71.126678,2844400
2014-02-05,84.620003,85.129997,83.699997,84.559998,70.090569,2126800
2014-02-06,84.580002,85.150002,84.169998,85.059998,70.505020,1110900
2014-02-07,85.330002,85.680000,85.040001,85.629997,70.977509,1014700
2014-02-10,85.440002,86.120003,85.120003,86.120003,71.383652,1190700
2014-02-11,86.230003,87.089996,85.949997,86.830002,71.972153,1194200
2014-02-12,86.919998,87.220001,86.339996,86.540001,71.731796,786900
2014-02-13,86.070000,87.290001,86.070000,86.959999,72.079910,761100
2014-02-14,86.940002,88.570000,86.779999,88.110001,73.033134,1010700
2014-02-18,88.070000,88.120003,86.980003,87.349998,72.403168,1065100
2014-02-19,87.099998,87.570000,86.660004,86.870003,72.005318,798400
2014-02-20,86.989998,87.830002,86.830002,86.949997,72.071625,1260200
2014-02-21,87.279999,87.790001,86.980003,87.010002,72.121368,879800
2014-02-24,86.830002,87.760002,86.750000,87.059998,72.162796,970200
2014-02-25,87.239998,87.599998,86.699997,86.809998,71.955589,1231200
2014-02-26,87.279999,87.400002,86.300003,86.470001,71.673752,1059900
2014-02-27,86.209999,86.910004,85.889999,86.769997,71.922424,980100
2014-02-28,86.800003,87.720001,86.500000,87.279999,72.345169,1036000
2014-03-03,86.610001,86.720001,86.059998,86.660004,71.831253,1136200
2014-03-04,86.980003,87.650002,86.690002,87.559998,72.577255,1390500
2014-03-05,87.269997,87.410004,86.410004,86.559998,71.748360,949500
2014-03-06,86.540001,87.129997,86.410004,86.629997,71.806366,785000
2014-03-07,86.739998,86.949997,86.129997,86.440002,71.648880,844800
2014-03-10,86.419998,86.870003,86.320000,86.709999,71.872673,670500
2014-03-11,86.940002,87.230003,86.480003,86.580002,71.764931,604000
2014-03-12,86.129997,86.910004,86.120003,86.790001,71.939011,702600
2014-03-13,86.980003,87.940002,86.769997,86.820000,71.963867,1076500
2014-03-14,86.739998,87.489998,86.629997,87.370003,72.419769,1008800
2014-03-17,87.580002,88.040001,87.510002,87.830002,72.801048,578400
2014-03-18,87.839996,88.550003,87.809998,88.230003,73.132629,614300
2014-03-19,88.180000,88.480003,86.980003,87.279999,72.345169,582000
2014-03-20,87.250000,87.650002,87.029999,87.370003,72.419769,562400
2014-03-21,87.940002,88.570000,87.470001,87.540001,72.560661,1533000
2014-03-24,87.940002,88.559998,87.620003,88.029999,72.966820,963600
2014-03-25,88.360001,88.379997,87.169998,87.250000,72.320290,1228300
2014-03-26,87.550003,88.199997,87.309998,87.900002,72.859062,1277400
2014-03-27,87.980003,90.400002,87.800003,88.050003,72.983406,1700800
2014-03-28,88.330002,88.370003,87.860001,88.089996,73.016533,904700
2014-03-31,88.309998,88.489998,87.260002,88.010002,72.950256,1406500
2014-04-01,87.980003,87.980003,86.940002,87.910004,72.867363,1036100
2014-04-02,87.720001,88.519997,87.430000,87.889999,72.850777,904200
2014-04-03,88.160004,88.339996,87.629997,88.250000,73.149185,1048500
2014-04-04,88.580002,89.099998,88.320000,88.489998,73.348106,1037200
2014-04-07,88.599998,90.099998,88.599998,88.790001,73.596786,1999000
2014-04-08,88.739998,89.779999,88.389999,89.739998,74.384216,1204200
2014-04-09,89.930000,90.430000,89.129997,89.260002,73.986366,1486500
2014-04-10,89.320000,90.300003,88.849998,88.870003,73.663094,1462100
2014-04-11,88.739998,89.529999,88.120003,88.239998,73.140907,1101500
2014-04-14,88.540001,89.139999,88.489998,88.919998,73.704536,883900
2014-04-15,89.199997,90.050003,89.019997,89.879997,74.500275,1175800
2014-04-16,90.080002,90.879997,89.889999,90.510002,75.022461,918100
2014-04-17,90.290001,90.910004,89.970001,90.839996,75.295998,996000
2014-04-21,90.040001,90.379997,89.550003,90.019997,75.204102,951400
2014-04-22,89.940002,90.089996,88.849998,88.970001,74.326912,1278300
2014-04-23,89.000000,89.389999,88.750000,88.989998,74.343636,842100
2014-04-24,89.129997,89.529999,88.910004,89.120003,74.452209,908100
2014-04-25,89.000000,90.160004,88.980003,90.029999,75.212463,1070400
2014-04-28,90.169998,91.800003,90.169998,91.570000,76.498985,1654700
2014-04-29,91.739998,92.419998,90.940002,91.129997,76.131424,1084300
2014-04-30,91.160004,91.559998,90.519997,90.699997,75.772171,1837900
2014-05-01,88.690002,89.989998,87.500000,89.400002,74.686150,2376000
2014-05-02,89.339996,90.320000,88.339996,89.580002,74.836525,1864200
2014-05-05,88.690002,88.839996,87.000000,87.309998,72.940109,3502100
2014-05-06,87.309998,88.000000,86.559998,87.349998,72.973534,2246100
2014-05-07,87.480003,88.269997,87.360001,87.870003,73.407951,1358400
2014-05-08,87.739998,88.110001,87.459999,88.010002,73.524925,1254600
2014-05-09,88.180000,88.620003,87.930000,88.510002,73.942627,1051500
2014-05-12,88.639999,88.639999,87.760002,88.199997,73.683647,1422000
2014-05-13,88.449997,88.959999,88.139999,88.930000,74.293510,1023100
2014-05-14,88.820000,89.790001,88.820000,89.129997,74.460579,1275600
2014-05-15,88.830002,89.169998,88.239998,88.349998,73.808945,866100
2014-05-16,88.449997,88.870003,88.190002,88.650002,74.059570,659400
2014-05-19,88.400002,88.620003,88.080002,88.360001,73.817299,623700
2014-05-20,88.360001,88.919998,87.930000,88.360001,73.817299,787300
2014-05-21,88.510002,88.699997,87.970001,88.589996,74.009430,565900
2014-05-22,88.360001,88.639999,87.839996,88.059998,73.566673,729900
2014-05-23,88.279999,88.620003,88.070000,88.330002,73.792274,687400
2014-05-27,88.410004,88.500000,88.019997,88.239998,73.717064,535100
2014-05-28,88.389999,88.800003,88.139999,88.470001,73.909210,688000
2014-05-29,88.610001,89.519997,88.500000,89.480003,74.752998,819300
2014-05-30,89.239998,89.830002,89.239998,89.620003,74.869926,921100
2014-06-02,89.470001,89.699997,88.620003,88.860001,74.235023,815400
2014-06-03,88.930000,88.980003,88.120003,88.500000,73.934250,962200
2014-06-04,88.440002,89.000000,88.250000,88.970001,74.326912,995700
2014-06-05,89.309998,89.449997,88.779999,89.430000,74.711220,636000
2014-06-06,89.379997,89.699997,89.180000,89.500000,74.769699,536100
2014-06-09,89.230003,93.050003,89.190002,92.660004,77.409607,4837200
2014-06-10,92.849998,93.430000,91.209999,91.690002,76.599243,2105900
2014-06-11,91.589996,91.760002,90.430000,91.230003,76.214966,1044800
2014-06-12,91.150002,91.209999,89.959999,90.400002,75.521538,1053500
2014-06-13,90.400002,90.730003,89.900002,90.070000,75.245872,823200
2014-06-16,89.849998,90.599998,89.849998,90.139999,75.304329,740500
2014-06-17,90.250000,90.669998,89.900002,90.570000,75.663574,907200
2014-06-18,90.129997,91.330002,90.029999,91.279999,76.256714,715900
2014-06-19,91.430000,92.150002,91.360001,92.110001,76.950104,754600
2014-06-20,92.160004,92.230003,91.599998,91.709999,76.615967,854500
2014-06-23,91.849998,91.989998,91.139999,91.339996,76.306847,719200
2014-06-24,91.230003,91.730003,91.010002,91.480003,76.423820,600800
2014-06-25,91.150002,91.529999,90.930000,91.279999,76.256714,606300
2014-06-26,91.230003,91.330002,90.529999,91.120003,76.123070,758900
2014-06-27,91.000000,91.839996,90.839996,91.699997,76.607597,651900
2014-06-30,91.510002,92.250000,91.199997,91.400002,76.356972,710400
2014-07-01,91.160004,91.500000,90.080002,91.260002,76.240028,954200
2014-07-02,91.349998,91.760002,91.260002,91.709999,76.615967,615200
2014-07-03,91.830002,92.250000,91.599998,91.900002,76.774689,551400
2014-07-07,91.779999,92.290001,91.690002,92.120003,76.958473,522600
2014-07-08,92.250000,92.739998,92.010002,92.070000,76.916702,800700
2014-07-09,92.239998,92.949997,92.070000,92.809998,77.534897,621800
2014-07-10,92.339996,93.309998,92.220001,93.029999,77.718712,746100
2014-07-11,92.889999,93.089996,92.599998,92.769997,77.501480,563600
2014-07-14,93.059998,93.480003,92.750000,93.129997,77.802238,644800
2014-07-15,93.150002,93.339996,92.269997,92.489998,77.267578,1191000
2014-07-16,92.709999,92.930000,92.459999,92.629997,77.384537,710300
2014-07-17,92.639999,92.739998,92.029999,92.040001,76.891640,659500
2014-07-18,92.000000,92.269997,91.570000,92.250000,77.067062,1094200
2014-07-21,91.099998,91.160004,90.470001,90.910004,76.561783,1132500
2014-07-22,90.860001,90.959999,90.279999,90.339996,76.081718,862000
2014-07-23,90.220001,90.489998,89.870003,90.180000,75.946976,753200
2014-07-24,90.470001,90.660004,90.260002,90.540001,76.250145,738000
2014-07-25,90.370003,90.559998,89.339996,89.480003,75.357460,735200
2014-07-28,89.419998,89.930000,89.029999,89.379997,75.273247,711800
2014-07-29,89.620003,89.879997,88.639999,88.669998,74.675316,923200
2014-07-30,88.900002,89.190002,87.809998,88.050003,74.153168,1170700
2014-07-31,87.750000,88.089996,86.610001,86.870003,73.159416,1487800
2014-08-01,87.290001,89.849998,87.290001,89.199997,75.121674,2561300
2014-08-04,88.949997,88.989998,86.309998,86.389999,72.755142,2182100
2014-08-05,86.440002,87.209999,86.029999,86.480003,72.830971,1207400
2014-08-06,86.489998,88.180000,86.309998,88.110001,74.203682,1284600
2014-08-07,88.099998,88.290001,87.120003,87.239998,73.471008,888700
2014-08-08,87.160004,88.309998,87.139999,88.250000,74.321602,920600
2014-08-11,88.410004,89.190002,88.250000,89.010002,74.961639,1023800
2014-08-12,88.620003,89.080002,88.330002,88.489998,74.523712,640100
2014-08-13,88.879997,88.959999,88.199997,88.510002,74.540581,547400
2014-08-14,88.510002,88.820000,88.129997,88.480003,74.515305,577300
2014-08-15,88.720001,88.860001,87.919998,88.440002,74.481628,940500
2014-08-18,88.459999,89.379997,88.459999,88.930000,74.894264,585900
2014-08-19,88.870003,89.099998,88.620003,88.989998,74.944817,678500
2014-08-20,89.000000,89.260002,88.650002,88.940002,74.902718,482600
2014-08-21,89.029999,89.550003,88.839996,89.419998,75.306931,586300
2014-08-22,89.419998,89.709999,89.070000,89.209999,75.130104,516800
2014-08-25,89.489998,89.489998,88.889999,89.059998,75.003761,614400
2014-08-26,89.059998,89.339996,88.889999,88.940002,74.902718,528800
2014-08-27,88.940002,89.209999,88.720001,88.879997,74.852173,815400
2014-08-28,88.849998,88.940002,88.309998,88.650002,74.658470,737500
2014-08-29,88.809998,88.900002,88.180000,88.599998,74.616348,803600
2014-09-02,88.650002,89.070000,88.230003,88.660004,74.666893,770300
2014-09-03,88.660004,89.190002,88.629997,88.739998,74.734261,682000
2014-09-04,88.739998,89.400002,88.650002,88.809998,74.793228,994200
2014-09-05,88.970001,89.809998,88.610001,89.809998,75.635368,866600
2014-09-08,89.430000,89.779999,89.089996,89.290001,75.197456,631100
2014-09-09,89.050003,89.550003,88.690002,89.500000,75.374321,849000
2014-09-10,89.500000,90.080002,89.160004,89.940002,75.744873,777300
2014-09-11,89.940002,90.260002,89.620003,90.080002,75.862762,749800
2014-09-12,89.730003,89.989998,88.709999,88.980003,74.936371,1075900
2014-09-15,89.110001,89.639999,88.989998,89.489998,75.365906,480400
2014-09-16,89.769997,90.620003,89.010002,90.180000,75.946976,685100
2014-09-17,90.040001,90.269997,89.400002,89.820000,75.643799,690700
2014-09-18,89.959999,90.220001,89.370003,89.900002,75.711166,545900
2014-09-19,90.440002,90.690002,90.000000,90.570000,76.275398,1090500
2014-09-22,94.800003,98.309998,94.129997,97.230003,81.884308,8863700
2014-09-23,94.510002,95.910004,94.160004,94.849998,79.879929,3522900
2014-09-24,94.629997,95.900002,94.599998,95.540001,80.461021,1411700
2014-09-25,95.160004,95.730003,94.769997,95.139999,80.124161,1210800
2014-09-26,95.199997,95.900002,94.980003,95.639999,80.545265,932800
2014-09-29,94.970001,96.339996,94.790001,96.269997,81.075798,1330200
2014-09-30,95.989998,96.300003,95.750000,96.040001,80.882103,1144400
2014-10-01,96.000000,96.000000,95.190002,95.459999,80.393646,1297400
2014-10-02,95.809998,96.209999,95.279999,95.959999,80.814735,1013800
2014-10-03,96.379997,96.709999,96.199997,96.470001,81.244240,1375900
2014-10-06,97.000000,97.029999,95.980003,96.379997,81.168442,644900
2014-10-07,96.300003,97.459999,96.160004,96.660004,81.404251,1397900
2014-10-08,96.970001,98.889999,96.750000,98.760002,83.172836,1342600
2014-10-09,98.500000,99.089996,97.320000,97.459999,82.077988,810800
2014-10-10,97.769997,98.139999,97.059998,97.089996,81.766403,883600
2014-10-13,97.089996,97.300003,95.860001,95.919998,80.781052,880100
2014-10-14,96.040001,97.180000,95.279999,97.029999,81.715843,1145500
2014-10-15,96.589996,97.540001,95.489998,97.239998,81.892731,1435400
2014-10-16,96.089996,96.930000,95.570000,96.129997,80.957893,1154900
2014-10-17,96.529999,96.660004,95.699997,96.300003,81.101074,1392900
2014-10-20,96.199997,97.779999,96.199997,97.730003,82.305359,1140600
2014-10-21,97.980003,99.599998,97.150002,98.800003,83.206505,907200
2014-10-22,98.690002,99.529999,98.690002,99.050003,83.417030,822300
2014-10-23,99.570000,99.570000,98.370003,98.430000,82.894875,1091000
2014-10-24,98.849998,99.809998,98.610001,99.470001,83.770760,651700
2014-10-27,99.059998,99.500000,98.330002,98.370003,83.465309,829300
2014-10-28,98.650002,98.900002,97.510002,97.800003,82.981659,1230200
2014-10-29,97.860001,98.230003,97.010002,97.730003,82.922272,1362400
2014-10-30,98.080002,98.629997,97.339996,98.599998,83.660439,898100
2014-10-31,100.000000,100.000000,98.400002,99.500000,84.424088,1092400
2014-11-03,99.980003,100.470001,98.860001,99.830002,84.704086,1205100
2014-11-04,99.589996,102.180000,99.589996,100.930000,85.637421,1241800
2014-11-05,101.500000,101.669998,100.370003,100.730003,85.467735,880500
2014-11-06,101.000000,101.209999,100.129997,100.360001,85.153763,1180400
2014-11-07,100.269997,101.000000,99.910004,100.790001,85.518616,826000
2014-11-10,101.000000,101.690002,100.580002,101.669998,86.265289,906500
2014-11-11,101.419998,101.980003,100.900002,101.349998,85.993782,968000
2014-11-12,101.430000,101.639999,101.110001,101.519997,86.138039,812500
2014-11-13,101.900002,102.239998,101.589996,101.910004,86.468941,938200
2014-11-14,101.629997,101.760002,99.730003,100.120003,84.950150,1291900
2014-11-17,100.059998,101.129997,99.830002,101.019997,85.713791,1000400
2014-11-18,101.019997,101.220001,100.129997,100.769997,85.501663,953400
2014-11-19,101.000000,101.000000,100.199997,100.800003,85.527122,941000
2014-11-20,100.849998,100.959999,100.150002,100.239998,85.051956,797400
2014-11-21,100.709999,100.849998,99.500000,99.709999,84.602249,1302500
2014-11-24,99.989998,100.010002,99.160004,99.339996,84.288330,1234100
2014-11-25,99.339996,99.919998,99.129997,99.779999,84.661667,1581700
2014-11-26,99.500000,99.949997,99.300003,99.900002,84.763504,782300
2014-11-28,100.470001,102.290001,100.400002,101.620003,86.222862,651600
2014-12-01,100.279999,102.199997,100.279999,101.300003,85.951363,1100500
2014-12-02,101.120003,101.419998,100.309998,100.529999,85.298035,1456900
2014-12-03,100.379997,100.419998,97.849998,99.180000,84.152573,2701500
2014-12-04,99.540001,99.910004,98.290001,99.610001,84.517426,2177500
2014-12-05,99.599998,99.720001,98.300003,98.860001,83.881073,1629400
2014-12-08,99.000000,99.879997,98.699997,99.459999,84.390137,1246100
2014-12-09,99.010002,99.580002,98.709999,99.120003,84.101662,981600
2014-12-10,99.459999,100.190002,99.029999,99.489998,84.415581,1091800
2014-12-11,99.650002,101.349998,99.650002,100.919998,85.628922,968200
2014-12-12,100.239998,101.309998,99.430000,99.470001,84.398636,1111100
2014-12-15,99.610001,100.309998,99.099998,99.620003,84.525894,704400
2014-12-16,99.629997,101.040001,98.800003,100.120003,84.950150,1187200
2014-12-17,100.559998,102.110001,100.120003,102.000000,86.545296,1161400
2014-12-18,102.800003,103.830002,102.120003,103.820000,88.089516,1040800
2014-12-19,104.160004,104.599998,103.650002,104.410004,88.590134,1352500
2014-12-22,104.250000,104.720001,103.699997,104.279999,88.479858,917300
2014-12-23,104.680000,106.230003,104.139999,106.080002,90.007118,798800
2014-12-24,106.150002,106.360001,105.430000,105.459999,89.481049,358000
2014-12-26,105.360001,105.980003,105.230003,105.650002,89.642258,268100
2014-12-29,105.250000,105.980003,105.150002,105.459999,89.481049,379400
2014-12-30,105.190002,105.910004,105.190002,105.580002,89.582870,500100
2014-12-31,105.730003,106.059998,104.139999,104.209999,88.420441,599200
2015-01-02,103.959999,104.220001,102.949997,103.870003,88.131966,858900
2015-01-05,103.809998,104.900002,103.199997,103.889999,88.148933,1307400
2015-01-06,104.349998,105.500000,103.830002,104.330002,88.522263,1524600
2015-01-07,104.470001,106.540001,104.339996,106.120003,90.041054,1226500
2015-01-08,106.239998,107.449997,106.169998,107.309998,91.050743,1647200
2015-01-09,107.250000,107.529999,106.190002,106.620003,90.465302,753900
2015-01-12,106.940002,107.099998,105.870003,106.360001,90.244682,919400
2015-01-13,106.910004,107.889999,106.099998,106.779999,90.601036,817400
2015-01-14,105.680000,107.019997,105.459999,106.949997,90.745293,709600
2015-01-15,107.790001,108.970001,107.080002,107.389999,91.118622,1173700
2015-01-16,107.209999,109.230003,107.209999,109.080002,92.552551,958700
2015-01-20,109.500000,109.940002,107.730003,108.599998,92.145294,1439600
2015-01-21,108.519997,109.599998,107.910004,108.820000,92.331963,1376300
2015-01-22,109.129997,110.160004,108.510002,110.110001,93.426506,1193000
2015-01-23,109.870003,109.959999,107.919998,108.400002,91.975594,1645200
2015-01-26,107.779999,108.290001,107.349998,108.150002,92.394203,1273600
2015-01-27,107.400002,108.279999,106.589996,108.000000,92.266060,882100
2015-01-28,108.559998,108.809998,106.919998,107.099998,91.497169,1143800
2015-01-29,107.690002,108.839996,107.230003,108.650002,92.821365,1308900
2015-01-30,108.519997,108.629997,106.599998,106.709999,91.163994,1672500
2015-02-02,106.629997,107.879997,106.000000,107.830002,92.120834,889900
2015-02-03,108.110001,108.430000,106.910004,107.690002,92.001236,1920900
2015-02-04,111.669998,112.440002,108.000000,109.610001,93.641518,2328800
2015-02-05,109.430000,110.110001,107.570000,108.050003,92.308762,1825700
2015-02-06,107.540001,108.199997,106.290001,106.930000,91.351952,1250400
2015-02-09,106.919998,107.190002,106.370003,106.910004,91.334854,1100400
2015-02-10,107.000000,108.360001,106.720001,108.099998,92.351486,959800
2015-02-11,108.099998,108.489998,107.309998,107.940002,92.214798,557000
2015-02-12,107.760002,108.349998,107.589996,108.260002,92.488182,736000
2015-02-13,108.059998,109.080002,107.820000,109.000000,93.120369,709800
2015-02-17,109.000000,109.370003,108.269997,108.860001,93.000763,665300
2015-02-18,108.660004,109.940002,108.519997,109.769997,93.778183,720900
2015-02-19,109.500000,109.639999,108.809998,109.279999,93.359573,707700
2015-02-20,109.260002,109.400002,108.379997,108.940002,93.069122,824000
2015-02-23,109.099998,109.779999,108.830002,109.730003,93.744049,695300
2015-02-24,109.400002,109.849998,108.860001,109.370003,93.436470,885500
2015-02-25,109.370003,109.480003,108.889999,108.989998,93.111839,730000
2015-02-26,109.029999,109.459999,108.599998,109.099998,93.205803,547600
2015-02-27,109.230003,109.230003,108.500000,108.639999,92.812820,603700
2015-03-02,108.639999,110.150002,108.510002,109.919998,93.906357,899100
2015-03-03,109.889999,110.860001,109.400002,110.839996,94.692307,1125700
2015-03-04,110.480003,110.650002,109.080002,109.930000,93.914848,952100
2015-03-05,110.000000,110.360001,109.449997,110.160004,94.111374,753100
2015-03-06,109.650002,109.790001,108.430000,108.690002,92.855545,849900
2015-03-09,108.660004,109.699997,108.389999,109.389999,93.453552,685300
2015-03-10,108.669998,109.129997,107.790001,107.830002,92.120834,676500
2015-03-11,107.699997,108.129997,106.529999,107.430000,91.779114,961300
2015-03-12,107.699997,109.320000,107.470001,109.209999,93.299789,733000
2015-03-13,108.849998,109.070000,108.040001,108.769997,92.923889,747700
2015-03-16,109.190002,110.150002,108.919998,109.400002,93.462097,1114300
2015-03-17,109.199997,109.360001,108.230003,109.029999,93.145988,797000
2015-03-18,109.220001,110.150002,107.470001,109.839996,93.837990,1103800
2015-03-19,109.580002,109.970001,109.190002,109.589996,93.624428,753000
2015-03-20,110.180000,112.029999,109.940002,111.889999,95.589340,2566200
2015-03-23,111.430000,112.650002,111.290001,111.930000,95.623512,1040600
2015-03-24,111.820000,112.599998,111.099998,111.139999,94.948586,700000
2015-03-25,111.779999,112.000000,110.010002,110.040001,94.008865,677700
2015-03-26,109.980003,110.059998,109.190002,109.639999,93.667130,755600
2015-03-27,109.709999,110.129997,109.260002,110.019997,93.991776,537300
2015-03-30,110.000000,111.370003,109.480003,110.760002,94.623978,665400
2015-03-31,110.339996,111.470001,110.339996,110.389999,94.307861,686900
2015-04-01,109.820000,110.150002,109.089996,109.930000,93.914848,836000
2015-04-02,109.720001,110.769997,109.500000,110.199997,94.145561,900700
2015-04-06,112.400002,112.699997,110.360001,111.370003,95.145111,1121000
2015-04-07,111.050003,112.089996,110.599998,110.629997,94.512917,610200
2015-04-08,110.699997,110.989998,109.919998,110.500000,94.401855,586900
2015-04-09,110.610001,110.980003,109.889999,110.889999,94.735023,667700
2015-04-10,110.889999,111.190002,110.370003,110.669998,94.547081,568300
2015-04-13,110.239998,111.120003,110.000000,110.750000,94.615433,485000
2015-04-14,110.639999,111.449997,110.360001,110.989998,94.820480,459600
2015-04-15,110.940002,111.910004,110.379997,110.480003,94.384781,522200
2015-04-16,110.470001,110.980003,110.000000,110.360001,94.282242,396600
2015-04-17,110.150002,110.239998,108.760002,109.260002,93.342499,723400
2015-04-20,109.050003,109.540001,108.379997,108.470001,93.299507,638100
2015-04-21,108.900002,109.900002,108.459999,108.970001,93.729553,752200
2015-04-22,109.400002,109.500000,108.290001,108.889999,93.660744,584300
2015-04-23,108.660004,109.610001,108.410004,109.099998,93.841377,543600
2015-04-24,109.040001,109.529999,108.849998,109.239998,93.961792,478500
2015-04-27,109.279999,109.449997,107.589996,108.300003,93.153252,885100
2015-04-28,108.400002,108.800003,107.940002,108.320000,93.170464,669600
2015-04-29,108.279999,108.830002,106.900002,107.110001,92.129677,897100
2015-04-30,107.110001,107.480003,105.860001,106.099998,91.260956,1379700
2015-05-01,106.970001,108.500000,105.949997,106.190002,91.338379,1267700
2015-05-04,106.510002,107.330002,106.410004,106.510002,91.613609,1006100
2015-05-05,106.879997,107.129997,105.550003,105.730003,90.942696,1133500
2015-05-06,106.029999,106.529999,105.430000,106.480003,91.587807,1026400
2015-05-07,106.620003,107.540001,106.070000,107.099998,92.121094,857900
2015-05-08,108.000000,108.349998,106.940002,107.589996,92.542557,661300
2015-05-11,107.339996,107.900002,106.949997,106.949997,91.992065,512900
2015-05-12,106.989998,107.790001,106.389999,107.489998,92.456535,693800
2015-05-13,107.470001,108.419998,107.070000,107.190002,92.198509,691500
2015-05-14,107.750000,108.690002,107.400002,108.470001,93.299507,613700
2015-05-15,108.650002,109.330002,108.650002,109.199997,93.927383,533600
2015-05-18,109.190002,109.889999,109.000000,109.519997,94.202629,508000
2015-05-19,109.510002,110.500000,109.110001,110.389999,94.950951,600000
2015-05-20,110.330002,111.029999,109.949997,110.379997,94.942368,640400
2015-05-21,110.070000,110.430000,109.470001,109.779999,94.426270,578700
2015-05-22,109.690002,110.230003,109.470001,109.790001,94.434883,487700
2015-05-26,109.809998,109.959999,108.839996,108.989998,93.746765,582600
2015-05-27,108.940002,109.830002,108.559998,109.570000,94.245651,580100
2015-05-28,109.260002,109.879997,108.510002,108.930000,93.695145,872800
2015-05-29,109.070000,109.300003,107.510002,107.660004,92.602768,1459800
2015-06-01,108.080002,108.269997,107.040001,107.910004,92.817818,489600
2015-06-02,107.830002,107.870003,106.599998,106.889999,91.940453,637200
2015-06-03,106.870003,107.180000,106.370003,107.139999,92.155487,576000
2015-06-04,106.760002,107.769997,106.519997,106.650002,91.734024,781300
2015-06-05,106.230003,106.519997,105.669998,105.970001,91.149139,1054600
2015-06-08,106.000000,106.339996,104.910004,105.339996,90.607239,958300
2015-06-09,105.239998,106.040001,104.879997,105.529999,90.770676,860900
2015-06-10,106.019997,107.010002,105.879997,106.610001,91.699631,620200
2015-06-11,106.639999,106.739998,105.489998,105.769997,90.977097,733100
2015-06-12,105.589996,105.739998,104.809998,104.959999,90.280396,544600
2015-06-15,104.709999,104.709999,103.769997,104.230003,89.652496,618600
2015-06-16,104.510002,105.449997,104.349998,105.279999,90.555626,481700
2015-06-17,105.379997,106.110001,105.339996,105.900002,91.088913,398600
2015-06-18,106.190002,107.300003,105.730003,106.849998,91.906059,634200
2015-06-19,106.570000,107.260002,106.320000,106.750000,91.820038,901300
2015-06-22,106.959999,107.599998,106.500000,107.000000,92.035080,539900
2015-06-23,106.900002,107.370003,106.580002,106.709999,91.785645,442800
2015-06-24,106.790001,107.059998,105.940002,105.940002,91.123337,407000
2015-06-25,106.010002,106.279999,105.680000,106.220001,91.364174,598200
2015-06-26,106.400002,107.169998,106.360001,107.120003,92.138313,715200
2015-06-29,106.449997,106.879997,104.489998,104.540001,89.919144,543300
2015-06-30,105.379997,105.400002,103.889999,104.019997,89.471832,723000
2015-07-01,104.300003,106.949997,104.260002,106.860001,91.914673,1156000
2015-07-02,106.949997,107.120003,105.860001,106.120003,91.278175,580900
2015-07-06,106.080002,106.580002,105.449997,105.940002,91.123337,1793100
2015-07-07,106.379997,108.250000,106.050003,108.120003,92.998428,806200
2015-07-08,108.120003,108.540001,107.300003,107.400002,92.379135,669500
2015-07-09,109.519997,109.519997,106.739998,106.809998,91.871643,508800
2015-07-10,107.489998,108.129997,107.440002,107.669998,92.611374,449500
2015-07-13,108.309998,108.849998,107.900002,108.669998,93.471512,707600
2015-07-14,108.860001,109.400002,108.260002,108.620003,93.428528,867100
2015-07-15,108.720001,109.879997,108.639999,109.760002,94.409058,622900
2015-07-16,110.000000,111.339996,109.639999,111.070000,95.535843,794400
2015-07-17,110.720001,110.800003,110.120003,110.440002,94.993965,495100
2015-07-20,109.699997,110.690002,109.400002,110.610001,95.808189,462500
2015-07-21,110.830002,110.849998,110.110001,110.360001,95.591621,598500
2015-07-22,110.400002,111.070000,110.330002,110.959999,96.111336,777500
2015-07-23,110.830002,111.220001,110.199997,110.610001,95.808189,433400
2015-07-24,110.440002,111.099998,110.199997,110.360001,95.591621,457100
2015-07-27,110.000000,110.879997,109.760002,110.839996,96.007385,628100
2015-07-28,110.889999,111.620003,110.629997,111.500000,96.579079,582500
2015-07-29,111.330002,112.400002,111.120003,112.000000,97.012169,687300
2015-07-30,111.370003,112.389999,110.930000,112.029999,97.038147,635400
2015-07-31,112.480003,112.589996,111.760002,111.940002,96.960197,979700
2015-08-03,111.489998,115.000000,110.820000,115.000000,99.610695,1496400
2015-08-04,114.989998,117.139999,114.610001,116.849998,101.213120,1937100
2015-08-05,117.349998,119.050003,116.860001,118.940002,103.023460,1268600
2015-08-06,119.300003,119.750000,118.500000,119.389999,103.413239,959100
2015-08-07,119.389999,119.750000,117.879997,118.209999,102.391144,1282800
2015-08-10,118.379997,118.589996,116.820000,117.050003,101.386375,1220600
2015-08-11,116.500000,117.720001,116.190002,117.669998,101.923409,733100
2015-08-12,116.879997,117.300003,115.129997,116.830002,101.195808,770500
2015-08-13,116.559998,117.089996,116.110001,116.480003,100.892647,1073300
2015-08-14,116.699997,117.910004,116.269997,117.620003,101.880112,611200
2015-08-17,117.480003,117.830002,116.510002,117.510002,101.784821,449000
2015-08-18,117.029999,117.709999,116.809998,116.989998,101.334396,468000
2015-08-19,116.639999,117.000000,115.709999,116.150002,100.606812,812800
